transaction_id,customer_id,date,amount,transaction_type,merchant_category,country,is_fraud
e8dfd617-da1f-4de2-a5dd-9b58174c327c,647f1ed0-6ebf-4164-9fac-8775b33372da,2025-08-12 21:13:39,28.46,Withdrawal,Travel,Canada,0
0717558b-8dfe-4795-a70f-c98dd6eb95bc,86df37d5-29a1-44e6-b8cf-c60a6306130d,2025-05-17 15:17:45,44.77,Purchase,Luxury,Canada,0
df533ce7-d37d-48ee-8bf4-191b343c5ec8,13cdb4e5-066d-4a19-bbd6-f77668adb874,2025-08-15 15:06:13,43.65,Purchase,Restaurant,Romania,0
e22c3a69-8449-4cd0-9fa1-3b1fbc64ad61,12dd11e6-848e-4867-8a9b-9c4bc768aebb,2025-05-09 14:00:03,508.43,Transfer,Restaurant,Canada,0
8cbfbf4a-eeed-4a16-b3ba-0c8e41a4095e,fe6dd306-0d9e-42ec-8854-2820f76aa0b2,2025-04-18 18:08:36,10.81,Purchase,Luxury,Canada,0
177f7357-c24e-4d76-ab4e-881ce8566ab4,835c8b5e-1f5a-4f64-8636-ce5d2a470b42,2025-04-07 06:14:10,181.42,Deposit,Luxury,Canada,0
9f2eb3af-b440-4117-8f6a-bff573d1dc96,a19086b7-1d14-490f-976b-60c99ca294b2,2025-09-14 03:43:23,139.12,Purchase,Gas,Canada,0
6e058010-1467-478e-b006-647f4a83fd57,5fd88d4d-c85c-41be-b784-3a25acc03ae0,2025-09-02 17:29:47,154.84,Deposit,Travel,Canada,0
e8749c57-f6e8-42d7-9957-fc0df53cda4b,e48326d6-c6c1-49fa-9ca4-c146f32ba2f7,2025-06-08 02:53:41,132.83,Transfer,Gas,Netherlands,0
9181a36d-d7c8-4906-b63b-b10a323bbf84,bd4d38ac-661e-4c48-b388-898b5d27aef5,2025-08-28 15:59:17,2.88,Withdrawal,Online,Canada,0
8aa641b7-c98e-43b7-8068-dba2d4f0b6bb,8aa669c7-1d57-418d-b054-85943ce3bf6a,2025-07-26 21:39:37,10.35,Purchase,Travel,Canada,0
2aed8e5b-6736-4926-bfe3-a91b5e9b4b64,aa3b8c9e-82eb-4637-9f86-dfd7032c761e,2025-08-10 20:20:40,79.59,Deposit,Online,Canada,0
8e5be242-0aa0-40b8-b230-9d0a1ab7fa03,42c81969-2686-4400-9365-ae44c979dcad,2025-09-19 09:23:02,110.5,Purchase,Restaurant,United Arab Emirates,0
226f3772-c6b5-48b8-a8a2-a1dd28a33842,02670edf-378a-494c-95b1-33f68b6c1133,2025-05-15 17:09:12,12.78,Withdrawal,Online,Canada,0
b82cd000-735a-479d-ac77-6867960a3e3f,3b2352eb-9473-4444-a1b8-72f8a77bf74f,2025-07-08 22:47:51,5.98,Deposit,Restaurant,Canada,0
2cc43ed7-b92c-4f37-ad85-b3624d646485,588dd357-3086-4db3-92d2-bbb16d2c44ca,2025-04-18 12:47:18,190.24,Transfer,Luxury,Canada,0
9d3d33a0-c743-490d-a51f-bfe708b4f6e5,f4f8fa22-e73c-496d-90a1-f1f05c7173fa,2025-05-16 07:21:47,75.03,Deposit,Gas,Canada,0
2cd36339-d156-4baf-8105-9e1e7c0467d5,0731e929-0735-4667-a765-b794fbb10251,2025-06-01 18:20:02,262.92,Purchase,Grocery,Canada,0
f92f5907-ed72-4c4b-9566-5a690f2ab84c,cbf27e54-aa70-4e19-b88c-0dae297a0af1,2025-04-27 00:43:37,25.67,Purchase,Online,Canada,0
f8a491ae-cddc-4a88-9bc8-0520a6d90754,0ae38683-6e92-4bbc-93f4-cee2564a363c,2025-05-16 01:33:56,82.4,Withdrawal,Grocery,Canada,0
75874ef2-d8f7-403f-9067-53c40c8cc594,2be30297-5edd-4571-8942-4ce3a16ea1b2,2025-06-08 03:01:39,279.51,Withdrawal,Online,Canada,1
37a89ea3-3dea-45a2-ac77-1d02988f9f01,614bbe85-a86f-452b-8ce4-719068d49a16,2025-09-16 20:35:24,185.42,Transfer,Luxury,Canada,0
b2df0a2d-9b92-4d79-afc9-7b702393df65,f0704142-fac5-46d5-acc2-9f4cef11533e,2025-04-22 05:06:21,5.7,Transfer,Restaurant,Christmas Island,0
114ef6c7-1514-49d0-88c9-316bcb55b83f,877ca8e4-0344-4737-a2a1-9149ff61da75,2025-08-31 17:15:59,35.56,Purchase,Restaurant,Canada,0
855fde85-1e67-488e-b79f-f614f08eabcf,7de79411-640d-495e-86e9-cf499eb3d5e4,2025-04-21 19:16:49,18.33,Transfer,Luxury,Canada,0
0a550874-c6e2-4d0a-a18e-d6a76a72afc9,a127bc6b-5b8d-43ef-99ad-24ece8a52cd5,2025-08-16 12:03:14,64.36,Purchase,Grocery,Canada,0
2062cc32-f784-49f3-aa21-d226164a7339,424c4572-f646-4e44-9c89-8bdd8c7de91f,2025-05-01 10:09:56,53.14,Deposit,Travel,Canada,0
9b1bfa28-6e77-44a6-91e5-2ab81ce6d801,8466f86b-d07a-4e61-99a8-3125af192527,2025-06-16 23:23:07,46.18,Withdrawal,Gas,Canada,0
e88a1a44-b032-493f-927d-bbc4c5f3cd4e,858e5440-b8c6-48e3-8fb5-cf2ce881a433,2025-06-03 08:55:07,135.6,Withdrawal,Grocery,Canada,0
6c266ff3-1fc7-4e9f-b74d-d18389f449e3,6b975832-8047-4eb5-94b4-b4ff7e1b4fd3,2025-06-11 06:21:57,118.48,Deposit,Gas,Canada,0
51f292de-7d92-47dc-be3f-4e3eacc198a0,8466f86b-d07a-4e61-99a8-3125af192527,2025-07-02 09:42:44,2.19,Deposit,Restaurant,Canada,0
578d5cc3-09ed-40bb-98f8-6704b1a38914,959e67f0-c413-4fc1-8e18-4d7b396462b0,2025-04-14 00:39:20,177.57,Deposit,Travel,Canada,0
31813537-04fe-4a8d-b3a2-560cd0a0da95,3a8a375e-be81-4c6c-94e0-e78cbf2b74da,2025-08-09 21:22:09,569.5,Transfer,Grocery,Canada,0
b6148883-61ae-4ad7-b995-56a541195905,0cd9f0a1-63ef-4c1c-9e23-59352af30ede,2025-08-14 03:50:13,61.56,Purchase,Grocery,Canada,0
ed2a34b2-3198-4501-b8ce-4918e23b5ef3,b1485337-021c-4c3e-9a55-617a4e8dca1d,2025-04-22 11:46:12,56.85,Withdrawal,Travel,Canada,0
8bb8f169-5636-4329-9e71-96dcad2e1f2e,f8557020-1c9b-4b06-9b2b-70cf2bb3d189,2025-08-25 12:32:37,74.72,Purchase,Gas,Canada,0
1ed09fae-7624-4cb9-8074-b40bc3986d59,b35d05fe-66cc-484f-b00c-c9471d763618,2025-06-25 09:08:56,201.55,Purchase,Travel,Canada,0
e6288bb6-bea1-4887-a904-e8c5150a362d,0932de19-29e5-4dc8-be95-eb69e3eccbe7,2025-07-21 14:54:46,65.18,Deposit,Gas,Canada,0
c13e9a54-f34f-4d0c-9c27-e06e2c306e65,81400f50-294e-47a4-a27a-edeb900d8a7a,2025-05-29 17:19:38,0.77,Deposit,Restaurant,Canada,0
e72e41fc-3030-486f-bd86-9e64357870cb,fe4ed377-c02f-4c19-940a-25405d53279d,2025-08-15 04:08:56,60.65,Deposit,Luxury,Canada,0
6880d23f-9734-4f68-9fa2-96ab6abed392,7fa04965-d510-4996-bf23-9faf72e58850,2025-09-04 22:57:27,73.24,Transfer,Gas,Canada,0
4d12cfba-5212-492e-b588-376b5656f33b,12469cf1-ff33-4f5e-ad53-b2fc566c59f7,2025-09-27 04:46:03,27.12,Transfer,Luxury,Canada,0
31fb99e5-562c-4f9c-b572-9a6cfd3aaa55,578d3eeb-f6fa-4970-ab56-4a7115c5f9d6,2025-05-29 00:41:37,240.88,Deposit,Gas,Canada,0
8f852299-7e1b-4ed9-9acb-aac33accabfa,ed324747-c30c-4c30-80c4-032c1c5c1edc,2025-08-20 18:06:16,88.72,Transfer,Gas,Canada,0
9b18ee68-1afe-4a49-b827-4069ef9427a2,44f94b05-1b16-40d7-a8bf-dc7c61414e95,2025-06-05 13:39:43,29.24,Deposit,Grocery,Canada,0
6dd10afb-6850-4300-baba-f0a874e13702,80067905-a677-4226-a4bb-4e16258dbe78,2025-07-17 02:52:19,100.09,Withdrawal,Travel,Canada,0
0d1bc365-70e1-453b-a3e6-d61eeb39d877,b4484d8f-06d9-48fa-a9bc-47185bda4a86,2025-04-17 11:26:23,107.48,Purchase,Gas,Jordan,0
d4ddb74a-db5d-437a-8355-cf31581584f4,225a3463-ed07-42fd-b574-319aff0e7528,2025-08-28 16:53:46,45.1,Transfer,Luxury,Canada,0
8033e473-5eeb-496c-ba86-44eb766844d8,ab59b511-ba2b-4473-8d53-473871de2f38,2025-07-11 20:58:48,40.63,Withdrawal,Restaurant,Canada,0
667a2bb6-619c-4c3e-889d-e0ab69f3a2c0,2379e5df-15c5-4886-8c03-f61b3450bad3,2025-09-14 04:32:34,49.42,Deposit,Travel,Canada,0
90a1f4c2-4bb8-49d3-b0a6-b0f644fc50d1,4eeb2f49-28c0-4e08-b82a-389828d08167,2025-04-01 22:29:51,128.5,Transfer,Grocery,Canada,0
02f8227d-018a-41ae-92cf-ad4d4acf9e46,31a248ba-1ec4-4ca2-af0a-57fea06e378f,2025-08-10 20:59:34,40.48,Deposit,Grocery,Canada,0
5ae2df9d-f059-46cc-b570-7c42eabe1225,f1447091-915e-4295-84a5-f7d6edcb91a4,2025-05-16 09:30:29,65.91,Transfer,Grocery,Canada,0
1de0bbb4-ec28-455d-87b2-839fe6399495,68d26152-4634-4cff-b5ea-e4f653c2c12b,2025-04-04 00:46:36,201.04,Deposit,Luxury,Guatemala,0
1b30d138-f799-466f-be55-3d42e7d1507f,413a6c0f-1f35-46af-9647-8af7a490c50d,2025-09-04 04:58:12,37.37,Transfer,Luxury,Canada,0
47751199-3f50-4ef1-af8f-96eabc3b00e8,ac55a88a-f17d-490c-99ee-527ce7eee877,2025-08-29 06:57:49,74.15,Transfer,Luxury,Canada,0
2641dea5-7462-490a-9a8a-b93fd026146c,1376ca41-5f31-4157-817f-8a022ef8ea19,2025-04-07 17:32:12,13.15,Withdrawal,Luxury,Canada,0
37eb4758-86df-47a0-aa61-c66ba5e9e257,46b0c56b-e3d7-46b5-8e26-312935c37b7b,2025-03-31 14:10:59,6.56,Transfer,Online,Canada,0
e483f57a-db4a-4d42-ae49-cabc9cc74bac,f8d07cb7-ca40-41ee-8a1c-ab4396276c0d,2025-09-19 02:20:44,71.0,Transfer,Luxury,Canada,0
66108e91-30af-438c-a744-ca97673cdc06,ed0185c7-42cc-4d9f-a348-1b6c54f4533c,2025-06-05 09:08:27,130.95,Deposit,Grocery,Mozambique,0
c17b387d-48dc-49b7-b463-8512061a3bdf,8ebae1be-127b-4b31-b596-b548c4d9e8ad,2025-08-27 00:05:52,96.16,Purchase,Restaurant,Canada,0
2c85339a-45dd-4cea-ae4c-9983e1bf3d00,33b4f1ca-2189-4d27-9f5d-c95739c362c1,2025-07-17 05:56:20,57.67,Transfer,Gas,Canada,0
f153a26c-a429-4b53-9342-b817677eef9f,81400f50-294e-47a4-a27a-edeb900d8a7a,2025-07-03 18:23:46,126.41,Deposit,Luxury,Canada,0
6bba5cfa-8dff-4457-897c-bd544bd34200,e2dc90d0-5ff3-4ad5-ae67-056e54ad194c,2025-08-23 06:54:50,24.5,Transfer,Online,Canada,0
2cb69b62-df47-4f3e-9f9e-a72ebd53bc19,f77dce65-b687-4437-9377-d1145b6109e7,2025-04-07 02:38:49,71.59,Deposit,Grocery,Korea,0
b8ae66f1-afe1-4e73-acfa-4191420dac3c,030240de-c396-44f2-aaf3-4b54c2bc8563,2025-08-27 19:53:07,83.34,Deposit,Gas,Canada,0
7ac8380b-c0f2-4d7f-a04a-79ac6669c8b8,f0704142-fac5-46d5-acc2-9f4cef11533e,2025-08-07 09:16:51,7.2,Transfer,Restaurant,Canada,0
e35e77e2-5437-4445-a7ed-6c021ca0444a,b074eaab-7ae9-4718-82e5-847bebce0e20,2025-05-25 10:34:59,12.01,Purchase,Travel,Canada,0
6c24f8d7-5ade-428e-a0a6-1d450a8ef63d,a195168e-e7d9-479d-8064-f581f8752dd3,2025-07-06 07:30:00,54.43,Transfer,Restaurant,Canada,0
9153db3e-fbaf-4313-9c0e-a9831e3ed339,5400a279-4c78-4ec6-8854-c784f1408d82,2025-09-26 01:37:03,360.34,Withdrawal,Grocery,Canada,0
76728e12-7c9a-4fe6-a500-89935cbc8c90,e1f5cfd3-fb6c-4708-8e66-b17e86cf99c4,2025-05-01 04:04:51,27.0,Transfer,Grocery,Canada,0
7d6aff89-6bef-480a-9cce-a063005fe7f8,00f15272-a4eb-4891-8a72-31a27d8f36e0,2025-04-12 23:28:38,79.11,Transfer,Luxury,Canada,0
d02d5127-8c59-417a-9a17-61f5874b174a,ef503fe1-23aa-45f6-98ff-3d6a212f1fff,2025-08-05 06:28:03,4.66,Purchase,Gas,Canada,0
3de9bea5-9cb7-4cf7-bc9a-1818d4d4626d,d5c36c25-5243-4d1c-8651-a351ae642ff7,2025-07-15 05:48:51,17.91,Withdrawal,Restaurant,Canada,0
66601d70-8a86-4ae8-b732-6a867cc29704,722adc61-0c6e-4f23-860c-becf2aebf502,2025-06-03 21:09:25,9.97,Withdrawal,Gas,Canada,0
ed43be08-aeaf-4b99-9624-94e41f66c408,e3534a03-4933-41fa-8190-75e4666f1ea5,2025-06-12 17:08:47,11.64,Deposit,Gas,Canada,0
1a5b8afa-bf07-4d87-aaac-5a0fd0eb1c70,7d080071-8439-4606-a78c-c6503b4069e4,2025-09-15 00:53:02,51.4,Deposit,Restaurant,Canada,0
d1e2a388-00ad-4a27-a3db-c53613467207,b78947d3-3a9b-4ae6-9c5c-6b7f3602c58f,2025-04-19 08:13:50,473.89,Transfer,Grocery,Canada,0
04142af2-e628-4e40-a567-8137c50445a0,53e651f2-e3b8-444a-9b00-97b0a3564d96,2025-09-14 16:40:58,64.03,Withdrawal,Restaurant,Honduras,0
ee5cbf94-0857-4f65-a854-883a664dbc3a,aec97520-e30e-48ef-81c5-ab972134f7fe,2025-05-25 04:29:25,159.09,Purchase,Gas,Canada,0
0fd54edb-f76d-48d6-945f-c4ca11b10885,aec97520-e30e-48ef-81c5-ab972134f7fe,2025-04-18 20:29:13,11.95,Deposit,Luxury,Kyrgyz Republic,0
568bdd7c-2e66-4b58-a40b-1c292b8e2034,502fd7e9-48a7-4549-b727-ace1db91b235,2025-08-01 11:18:15,60.16,Withdrawal,Gas,Canada,0
1cd21145-50ba-4913-9f92-2fe0da62c71e,18c48160-d5e5-4015-ae45-3725407a0d03,2025-05-13 08:19:05,89.24,Withdrawal,Gas,Canada,0
a55638a1-549e-4e47-b668-c52249f27e46,2fd68e5a-b985-4a72-bfe9-526a3ff3d87d,2025-09-17 12:28:55,715.19,Purchase,Grocery,Canada,0
ed3ae015-4073-43cf-9886-997fed09897d,f7893dc8-2927-4bb6-b5d9-70b0ef379834,2025-07-19 08:55:41,19.14,Withdrawal,Gas,Canada,0
ac4ab9e7-e53d-4c95-814b-060fd671546d,3a906f74-5d64-4357-b03e-3833105e1c05,2025-07-07 08:17:59,122.72,Deposit,Restaurant,Canada,0
1c1f34b8-7ec3-415d-a832-b47ee58fc177,e19c22bc-6168-4b64-a323-f181accff514,2025-05-25 22:58:17,11.95,Deposit,Gas,Canada,0
a7ad1927-5cb6-4460-81e3-68daca2de7e1,cc939aee-9a36-4758-9925-21aeb6e9bf1f,2025-07-05 11:26:34,89.32,Withdrawal,Gas,Canada,0
d6c5c2ec-2510-450c-9556-3ffce225fdf4,fbf1283e-9bc5-4c8a-b8f4-400586ca6aa9,2025-05-16 01:46:14,63.18,Transfer,Online,Canada,0
abf750e8-3237-4684-88e1-c91df8380c6c,1eeea7f2-4e80-45fb-8b3c-b70cbdab610c,2025-06-17 16:04:29,55.52,Withdrawal,Luxury,Canada,0
f2da2327-8eea-4f34-86b0-cbaf220755bb,5b9962eb-df70-4090-a8ee-5542ef214d82,2025-05-27 14:09:27,17.66,Withdrawal,Gas,Canada,0
2a842a88-1564-447c-8346-b1975d1acd13,19076450-81a9-494b-87cb-85f0a7b619dd,2025-05-21 12:29:59,43.2,Deposit,Restaurant,Canada,0
7d8c58f5-b3f6-473b-aa0b-09105c72ea52,496fd697-14c5-4d62-8af0-dcc0d57a6fd6,2025-07-09 03:58:24,248.08,Purchase,Restaurant,Canada,0
166de517-07b6-48c8-a7d9-faa5c38d6c5d,224d8c1e-8fb1-4e88-ac56-244297626241,2025-07-31 11:14:04,321.53,Purchase,Restaurant,Canada,0
3e950ceb-47cf-4bee-b885-2e0ec89b45dc,1ffdde88-8be5-432a-a536-c8a24321ae60,2025-09-07 00:22:26,233.65,Purchase,Travel,Canada,0
b77942ff-a714-45b4-afcb-dcb0bc0c240a,92bbc32a-8b67-4666-a588-584c8c1871c7,2025-06-02 23:53:29,118.61,Withdrawal,Luxury,Canada,0
cf854bb9-2578-4d41-ba95-f83d58fdcca8,d93c7ddf-4914-406d-ba86-e3debd8356ad,2025-04-18 10:53:22,2.15,Withdrawal,Online,Canada,0
c9ebdc82-da17-4033-83fa-6c03f3cfe1ff,b55fea0b-8477-476e-acb6-146de409b908,2025-06-05 14:37:30,62.17,Deposit,Travel,Canada,0
e3622f36-65f7-483c-a6c5-e7619040f4d8,1b449897-4a1d-474e-814f-17227fc49991,2025-06-29 21:56:32,6.92,Deposit,Travel,Canada,0
7c863c61-f9af-40a2-bc0e-2af7e7e5b7b9,5053f0b1-cc9a-45b5-8e7b-e2d1174b9386,2025-05-02 23:56:53,69.79,Deposit,Restaurant,Canada,0
57c01d0b-dc84-4bd0-b576-edaa2e3931b3,32c5fc43-7529-4d9f-af7c-ce5c26873700,2025-07-17 13:29:50,172.73,Deposit,Grocery,Canada,0
aa629ecd-95a8-42db-a017-35a0c77ebbaa,0a838fd2-17be-43cc-b1f7-e7d8c108406d,2025-09-19 07:26:25,198.27,Transfer,Gas,Canada,0
1a56c74c-1a97-4e9b-8963-5cdcf463cc9e,bb15f41a-0d37-4719-bdb9-e7d12af73927,2025-04-30 13:23:49,51.99,Transfer,Online,Canada,0
d0cb65bd-a59a-4504-b5a0-524e5783f55b,0360ae87-7f39-4490-85e7-fa704d44761c,2025-05-07 21:44:57,0.98,Purchase,Grocery,Canada,0
7275bb16-65e1-4879-a1af-03b493d40a26,1d106e8a-4bd6-49bb-96cd-642baba04263,2025-09-14 08:38:57,111.93,Transfer,Restaurant,Canada,0
bc426ee0-ef25-4dfb-b29a-c2e130622a95,8aa669c7-1d57-418d-b054-85943ce3bf6a,2025-04-28 23:27:12,18.04,Deposit,Travel,Canada,0
344e4309-7418-4c18-a4b1-357c50453eaa,473b57a4-eb7a-4929-9ef6-5e76a117dd1f,2025-06-26 16:44:29,177.59,Deposit,Travel,Canada,0
b3672f55-7660-490b-9c1c-57b1505114e1,0a838fd2-17be-43cc-b1f7-e7d8c108406d,2025-05-20 13:40:05,61.46,Deposit,Travel,Canada,0
5f1ae53f-22db-4088-89d5-960551ae4b28,1d1c1d8a-c479-4773-a3a0-83607277405c,2025-07-30 21:58:02,170.65,Withdrawal,Travel,Canada,0
dc793d3d-a07a-44c5-941e-73e8023abc06,363382be-f77e-4392-bd04-5dee57267f64,2025-08-14 00:37:31,58.04,Purchase,Restaurant,Canada,0
392391eb-6d52-4aa1-90fd-2564896caed6,4f943160-0c59-4255-9410-b8b06742b2b9,2025-09-21 10:53:38,147.86,Withdrawal,Travel,Canada,0
39ee3e2d-701b-4efb-9b2a-647289227c0e,843e6fd7-b06c-4026-b33c-60419f5f4852,2025-07-06 14:35:10,2.45,Purchase,Gas,Canada,0
1c97b272-6cc0-4b55-99a7-b7eebbf97bd1,b98d0d80-bff7-4c03-a5b6-02b1192f1276,2025-05-31 06:28:23,5.05,Deposit,Grocery,Canada,0
780ac624-9246-41b1-b8e7-1dc55b00f971,610cc88d-78fc-4d6f-b68e-66f9ec8fa8e7,2025-08-01 00:10:59,78.67,Withdrawal,Restaurant,Canada,0
11d928da-2bd0-4c3e-b3cb-8c9776b14427,737bef65-0378-4107-8509-e89f7459fd8f,2025-06-04 22:48:56,71.94,Withdrawal,Gas,Canada,0
af13fc1a-e677-4386-851e-c6ba9350eea6,0ae38683-6e92-4bbc-93f4-cee2564a363c,2025-07-14 11:25:25,211.29,Transfer,Restaurant,Canada,0
388be4a0-4f8f-4f77-8c7b-5a05ad4c2666,2d06ed5a-c8d5-4223-9556-f7a20d73ec1b,2025-03-30 15:42:40,96.64,Transfer,Grocery,Canada,0
bd9828ec-3afd-4fb1-84c8-ac8648d61b3a,e3c8e89f-470f-466e-96ba-3eb90ea99fc9,2025-05-10 08:32:35,40.48,Purchase,Restaurant,Turkey,0
37107242-8789-462c-8b24-accc908115e1,e2bfd0eb-c5c5-4254-a3cd-b2b7410693e2,2025-09-11 04:05:26,265.9,Withdrawal,Restaurant,Canada,0
bde571fa-0ad8-45d9-a908-fd4b251f446f,4570d517-4f33-4e97-87f3-8cdb9ed0635f,2025-07-30 08:18:04,19.35,Transfer,Travel,Puerto Rico,0
c26efb21-006b-47c3-9eca-b56624f952ad,93316442-6a04-4387-be49-51887e506421,2025-09-05 06:23:43,274.66,Deposit,Travel,Canada,0
e817eb51-5570-452d-8f8d-f8eebf6e0b5f,3600f319-ae79-4c73-b63d-3f599424434a,2025-06-07 20:03:10,167.05,Purchase,Luxury,Canada,0
96c1b2c8-3219-4f25-bbd8-720363530837,1361080f-bcd4-40ce-b70f-d1517de51def,2025-09-04 19:45:19,203.33,Purchase,Online,Canada,0
53a0c086-29bf-47a8-8ca7-b3947bb6fde1,5809ab74-0f0f-49ad-aabe-f364297401b8,2025-08-28 00:06:59,71.24,Deposit,Restaurant,Guyana,0
4070dabf-31bc-41fa-aa16-8aab9697b68b,421c2ab5-9382-41eb-a3fe-ec5056abbc45,2025-09-05 05:51:42,69.17,Withdrawal,Gas,Canada,0
4e22c04a-c4e4-450a-a77d-8db40d6a1011,06514c35-3c3c-4ba9-a112-4d1fa337f9a0,2025-04-08 01:23:38,19.06,Withdrawal,Grocery,Canada,0
d89368c2-da23-4526-a170-033e0c8be646,860d9c0b-ee09-4f33-b858-6c8f9dbeabcf,2025-07-02 08:32:22,21.33,Deposit,Restaurant,Canada,0
1d612f91-05db-402f-8ca7-1fb209e07182,bff48f82-df9e-46a1-982b-aedb9ce78bb3,2025-08-13 03:48:42,28.88,Deposit,Grocery,Canada,0
7fe33da7-da36-4b13-a536-bc40f97df504,a4670c8a-7e59-4147-89dc-9638494a949f,2025-09-16 13:23:24,66.63,Purchase,Luxury,Malta,0
bbe79a67-8fb6-4cc1-9e5f-964c9b6fc2e3,9cca2954-1f5c-4b6e-8d71-e2535b8e3824,2025-06-16 08:09:17,73.45,Transfer,Gas,Canada,0
123d7d54-f45a-4d46-a3b5-ecd2ab518ffd,6c895dd5-770f-492d-b84d-2cfc590ade71,2025-09-01 02:48:51,67.9,Transfer,Travel,Canada,0
dd29a27c-71f4-47a2-95d6-5386d25ed6d7,37ae4753-24dd-4baa-8e0d-00d47d0cdec5,2025-08-20 18:49:34,125.65,Withdrawal,Online,Canada,0
ef40f44d-b0be-4cd0-9154-171c9d8f96c2,2491c158-de26-4ac9-a3ce-b232541e5fb1,2025-04-15 17:57:16,108.05,Deposit,Travel,Canada,0
34155341-5f23-4524-80bf-98be2bb44ce7,1f8f9092-5ea9-4a45-a868-5967e3dcc941,2025-07-25 17:45:31,17.71,Deposit,Restaurant,Canada,0
94833afa-bed9-4d1b-9b4d-3201830f7936,0731e929-0735-4667-a765-b794fbb10251,2025-09-08 02:06:00,121.44,Deposit,Travel,Canada,0
08e6295e-d78b-469e-b59d-7ab86b877042,eda42816-bd6f-4501-8bf8-b1b2ded6a850,2025-08-31 22:04:04,131.47,Deposit,Luxury,Canada,0
83271606-fb53-4322-ac52-e3ea2fc4767b,f1447091-915e-4295-84a5-f7d6edcb91a4,2025-07-25 09:49:09,15.61,Withdrawal,Grocery,Canada,0
ec8c01c7-e6c5-4a90-93a9-4c02481b9132,8a6db1ae-03ec-4556-9774-7bdf53458c32,2025-05-26 07:37:27,93.67,Transfer,Luxury,Canada,0
fb910f04-15ed-4ea6-a78e-cb9c3cb6257c,3a906f74-5d64-4357-b03e-3833105e1c05,2025-04-16 23:14:11,201.03,Purchase,Luxury,Canada,0
c753f436-660f-45da-9985-0382047b1778,ab59b511-ba2b-4473-8d53-473871de2f38,2025-06-17 13:06:05,1.9,Transfer,Travel,Canada,0
93e21c46-7752-48ef-a8d6-fa7bbb461a9d,ed862b88-8a04-4ca1-a7ef-e2070398e547,2025-09-21 22:20:07,63.14,Deposit,Gas,Canada,0
a463a14f-62fe-4d8f-8dcb-30620e48e1a2,f1447091-915e-4295-84a5-f7d6edcb91a4,2025-05-20 23:17:03,55.0,Deposit,Luxury,Canada,0
efee469b-4587-48f3-b8d3-1a24cdd48e4b,f23ebab9-91f7-4dab-a83d-8c1374c0b3f8,2025-04-08 13:56:03,42.89,Transfer,Grocery,Canada,0
37491249-2397-45a2-be5b-6f3d5ba479b1,eaff4f15-a7e6-4dd8-9ee0-3a132a7af4c4,2025-07-12 01:19:43,157.11,Withdrawal,Luxury,Canada,0
c2bc1d07-933e-44ad-838b-9299e25373e7,53d29b66-5bdb-4f54-aae3-e3be71758d37,2025-06-26 05:18:56,47.75,Purchase,Gas,Canada,0
7c8391a1-b1ae-401b-9074-2260feac2f3f,2eddbcb4-30d7-407d-80f1-b7262918e21e,2025-08-05 10:04:33,179.69,Deposit,Grocery,Canada,0
97eb942d-fcf7-4f94-b56d-620722d1d08a,74239bfb-ae54-407a-9048-4457217d030d,2025-06-07 15:33:39,139.51,Purchase,Luxury,French Guiana,0
fe853767-39ee-4b4a-84e5-a550a9799307,9219e8be-9590-497e-be3d-bc67850a0672,2025-07-16 02:04:45,6.09,Transfer,Gas,Canada,0
80fbc9ef-72d3-40fe-bd17-af0946d49b28,30a33a87-75d6-4f3a-bccc-a21fb48858c1,2025-05-04 11:16:36,256.36,Deposit,Grocery,Canada,0
3e70169d-93b5-46a0-af2f-c512bbdfac89,29f7d6b4-0de1-4eb1-bc1f-4bd4d5cf760e,2025-07-26 15:29:02,63.51,Purchase,Luxury,Canada,0
a70e30aa-04fc-41e9-ac92-b6caf3651d6f,6e49db1b-960c-425a-aaeb-9d1682631fa1,2025-05-18 13:42:43,6.58,Transfer,Travel,Canada,0
1979c5d7-2bae-4624-acd8-4887922218a3,eb8ce32a-a286-4bf4-a31b-79b9bc724aca,2025-09-05 08:09:15,169.22,Deposit,Restaurant,Canada,0
12c84c30-8d2a-485c-9023-d09aed7be19f,63884352-233c-4bde-b875-5ba3e4974ac1,2025-04-18 14:10:07,123.46,Deposit,Gas,Canada,0
e0dc2878-99bb-4026-9ec4-9872e49db16b,0c915efa-d0ea-4544-a3b4-3c577aae6b87,2025-06-06 13:53:22,130.38,Withdrawal,Gas,Cayman Islands,0
fb06f7f5-8281-4ffa-acfb-492257cbbb9c,5400a279-4c78-4ec6-8854-c784f1408d82,2025-08-02 08:17:15,283.92,Purchase,Online,Canada,0
3b5dd978-edfa-4b95-91fb-95411279c025,63884352-233c-4bde-b875-5ba3e4974ac1,2025-08-03 15:33:27,88.15,Deposit,Restaurant,Canada,0
3d5e6d87-80d1-4440-8ebd-9cc57a14a3d1,cb70f12c-1efc-4c1b-82f2-53a98eac5210,2025-07-31 21:28:24,172.46,Withdrawal,Restaurant,Canada,0
919e3614-a034-472a-878b-a40064fa1938,8a6db1ae-03ec-4556-9774-7bdf53458c32,2025-05-18 02:48:03,177.41,Transfer,Gas,Canada,0
1e651cad-86f3-480b-8dde-f87463843753,860d9c0b-ee09-4f33-b858-6c8f9dbeabcf,2025-07-15 21:35:26,22.0,Transfer,Travel,Canada,0
